#{"t_start": 1630829532.2864673, "env_id": null}
r,l,t
-3.0002244,1865,52797.190938
-2.1295042,3210,52890.191602
-0.0132832695,3313,52985.839749
-0.8263612,3359,53083.561707
-2.3134856,3297,53179.17787
-0.34770957,3309,53274.806027
0.21691002,3328,53371.409626
6.900898,3293,53472.002936
-0.6589515,3282,53577.503432
-3.0000076,2468,53652.873207
-3.0002651,1888,53707.194055
-2.1610987,3153,53798.873478
-1.2884263,3254,53894.401691
0.32202798,3263,53989.0684
-3.000017,1217,54024.177265
-2.2248194,3271,54118.767019
1.7076176,3167,54210.439445
0.8664955,3292,54306.264489
-1.6519679,3252,54400.752304
3.8556466,3278,54496.375461
-0.7966541,3232,54590.111706
0.07839353,3152,54682.157916
-0.51232487,3205,54775.494388
-2.521597,3227,54869.487482
-3.0003424,2174,54932.10757
-3.0002582,414,54943.915798
-2.6619906,3337,55040.369482
10.004201,1001,55069.109
5.151752,3328,55165.806546
3.6411355,3079,55255.402162
1.5936418,3133,55346.506915
1.3757132,3294,55441.670338
1.7824354,2906,55525.741124
-2.3540928,2997,55612.310477
6.7951493,3119,55703.025452
2.8446095,3075,55792.292258
0.8485869,3034,55880.323771
1.2045825,2798,55961.786054
1.4954383,2509,56034.644269
1.547838,2508,56107.618419
5.210037,2758,56188.850832
0.4692037,2494,56261.566131
-1.5423204,2497,56334.487311
-1.1202118,2194,56398.847399
-1.4549869,2309,56466.146803
5.9387383,2357,56535.308141
-3.0009046,1031,56565.059078
-2.7752807,2463,56637.186714
0.8924707,2384,56706.821798
-2.3286412,2452,56778.355754
0.8515227,2519,56851.706686
-1.595866,2405,56922.366164
-1.4280422,2085,56985.905725
-0.53189,2050,57047.06265
0.15416571,1759,57098.711033
-2.1229482,2469,57170.191036
1.9746021,2395,57239.475302
0.09477599,1989,57297.829839
1.9095508,2483,57370.836966
0.68201315,2189,57435.319985
1.4470512,2121,57497.258464
2.470864,1982,57554.901406
-1.6589283,2125,57616.797908
0.14251013,1791,57669.558671
-1.2553705,1569,57716.210896
-0.0247506,1963,57773.784877
-2.4291184,1682,57823.528349
-1.2103981,2046,57883.770802
0.25109363,2350,57952.808208
2.7670674,2347,58022.149441
-2.8288515,2452,58093.871309
-0.28514165,2286,58160.869885
-1.9096826,2289,58228.13631
-0.9882662,2047,58288.155887
0.1407714,2349,58356.671597
-2.0343618,2427,58427.589923
5.6680083,2378,58497.245974
-1.5866477,2148,58560.555667
-0.700062,2599,58636.29523
-1.4437778,2400,58705.977269
1.4653194,2453,58777.491255
0.88814014,2586,58852.935988
-0.4206175,2532,58926.380867
-0.6051481,2622,59002.5222
-1.9106188,2715,59082.515326
0.62714046,2918,59168.38108
-1.7897872,2779,59249.527543
-0.80222267,2602,59325.889751
-0.3335819,2593,59401.505384
1.9137774,2965,59488.095726
4.368446,2709,59566.736625
2.9236567,2692,59644.867816
3.7432413,2641,59721.901638
3.3512692,2494,59794.033271
2.8871658,2393,59863.490439
0.024319267,2331,59931.078679
-1.9624269,2273,59997.084822
-1.6737168,2700,60075.061103
5.7831845,2610,60150.109063
1.0304226,2454,60220.500694
0.49419215,2285,60286.47086
0.8271041,2176,60349.798542
-0.5297655,2424,60419.733434
-1.8019791,2767,60499.273818
-2.0130138,2638,60575.74796
-2.1952002,2361,60644.977257
0.93794465,2508,60717.663574
-0.7485718,2683,60795.364013
-1.5874221,2285,60861.587032
-0.26858577,2440,60932.431405
1.1078042,2290,60998.937262
3.1147401,2547,61072.870862
1.1855558,2583,61147.928817
0.72988975,2518,61220.399254
-1.3575433,2226,61285.034186
-1.3314843,2316,61352.810318
2.910126,2255,61418.080886
0.09096252,2208,61481.967246
-1.0843563,2288,61548.25723
0.46706805,2218,61612.578343
0.7908401,2306,61678.921295
0.17000581,2196,61742.515822
2.900021,2053,61802.495425
1.5482305,2143,61864.954604
-0.5356782,1864,61919.237473
-1.4947951,2080,61979.147116
-0.069665104,2223,62043.289329
-1.197835,2026,62102.585323
4.1585054,2410,62172.668131
1.6271456,2421,62242.829894
-0.6260913,2204,62306.801207
6.825016,2373,62375.438843
3.1180012,2351,62443.44984
-0.3326578,2395,62513.02294
1.8958462,2464,62584.456972
-0.7825849,2289,62650.655008
-1.8547201,2716,62729.519778
-1.3693981,2041,62788.992671
0.17905125,2449,62860.7835
4.141333,2225,62926.220972
4.2903285,2451,62997.64301
0.2257209,2480,63070.33932
-0.9333576,2578,63145.021492
0.5701246,2525,63218.300465
3.7965822,2761,63298.472488
-0.27427375,2452,63369.710633
3.0191083,2625,63445.832976
-0.79057956,2597,63521.504579
3.2605588,2830,63603.603496
6.288369,2555,63679.068215
-1.6731806,2552,63753.43157
-0.9928338,2775,63834.26821
-0.6158295,2665,63911.603858
-0.77489007,2721,63991.05929
-1.8972405,2793,64072.05384
2.2098413,2555,64146.018421
0.12375499,2388,64215.52656
3.4315815,2537,64290.409614
1.5376018,2187,64353.976158
-0.82020915,2296,64420.649921
0.36236253,2107,64482.352535
2.9823954,2464,64554.073402
-0.22922508,2608,64629.986866
-0.90154046,2510,64702.989
-0.9415641,2235,64768.975158
-3.0000672,2064,64829.245592
-0.6700978,2266,64895.116815
-2.4377434,2263,64961.036011
1.108642,2539,65035.068553
-0.21668257,2654,65112.594113
1.2756387,2413,65182.918762
1.280132,2311,65250.442039
2.530533,2480,65323.228294
-0.2752535,2449,65395.206016
-0.78779185,2069,65456.370939
2.2972357,2309,65524.806692
1.9432604,2279,65591.633367
3.6724262,2352,65660.882652
2.752182,2542,65735.537857
-2.0855737,2453,65807.365646
1.3141141,2326,65875.491577
3.841869,2396,65945.930177
2.259752,2520,66019.846787
3.3695185,2282,66087.646903
3.2321637,2297,66155.078232
-0.05466481,2553,66229.674451
2.7906969,2650,66307.165011
4.8546205,2661,66385.33418
1.497172,2664,66463.347441
0.5967835,2430,66534.951375
0.18741181,2466,66607.261905
0.19826846,2382,66677.481637
0.96024317,2457,66749.918094
0.63542515,2609,66826.405228
-2.0108411,2677,66904.649355
1.9863688,2817,66987.071087
-0.5975092,2655,67064.374755
0.4657443,2367,67133.753965
3.4980018,2495,67207.686563
-2.0714288,2360,67276.740962
2.7374952,2577,67351.892863
-0.4510047,2519,67425.691538
0.10567952,2550,67500.323737
-0.3373497,2622,67576.79888
3.5089753,2696,67655.667649
-1.0445246,2631,67732.870372
0.33555695,2453,67805.107944
-1.7346659,2396,67876.203171
0.19390775,2709,67955.959432
-0.95308846,2490,68028.904598
0.9664655,2689,68107.917286
0.7852601,2744,68188.334166
2.52337,2601,68264.829317
1.1791931,2592,68341.52731
2.505782,2745,68422.235025
0.47730318,2707,68501.903336
-0.5471552,2728,68581.889464
2.2469056,2582,68657.716978
8.5444565,2917,68743.563743
-1.4411736,2804,68826.040444
-0.16356924,2555,68901.092402
-0.99853104,2509,68974.949044
-1.1645844,2648,69052.98829
1.2424898,2828,69136.702279
-1.2889389,2740,69217.259081
-0.72752964,2869,69301.609705
1.1710722,2763,69383.011023
2.4161046,2904,69468.452023
-0.6314684,2960,69555.398161
-2.4277723,2721,69635.614155
0.19105004,2757,69716.903557
1.3913136,3010,69805.742587
3.5518277,2955,69893.040523
-1.6637685,2970,69980.451392
-1.4953654,2965,70067.681367
0.54853386,2905,70153.805975
-0.23954569,2810,70236.95229
-2.0170217,2922,70323.480669
-1.5747955,3029,70412.982338
-1.1598157,2722,70493.546136
-1.3476102,2670,70572.847655
2.1386273,2998,70661.910577
1.5640641,2739,70743.208955
-1.23458,2942,70832.044006
-0.1326528,3094,70923.679453
-1.9159098,2947,71010.54164
-0.3863272,2974,71098.170385
2.270549,2861,71182.04728
-0.6280019,2833,71264.958731
-1.1807674,2870,71348.854617
-2.152365,3036,71437.320883
3.6281657,2932,71523.351545
-0.5372606,3176,71615.609634
2.0290706,3055,71704.203825
-1.6640974,3056,71793.102843
-3.1452277,11,71793.431654
-0.8726305,3170,71885.480867
3.4277503,3109,71976.034932
-1.4221044,3124,72066.610987
-1.6922778,3153,72157.943607
0.8664764,3067,72246.707701
1.1720816,3179,72338.993776
7.8104453,3113,72429.25901
-0.14634238,2963,72515.415599
2.5100384,2966,72601.733098
0.42841217,3085,72691.032884
-0.16074604,3089,72781.461023
-0.9843994,2954,72867.564643
3.3377395,3025,72955.321313
-0.39784336,2828,73037.68308
5.532766,2904,73122.449466
2.110713,2927,73207.757543
1.8720657,3116,73298.489508
0.9602809,3068,73388.209055
0.67129904,3044,73477.088081
3.2770774,2948,73564.088187
0.90890133,3108,73654.866126
1.5777254,3098,73745.725019
1.706263,3092,73836.493984
2.1419506,3118,73927.448822
-1.3185496,3075,74017.153356
-0.5838308,3050,74106.309227
3.0422864,2915,74191.622298
5.648746,3030,74280.529331
2.7187304,3214,74374.706301
2.8601322,3202,74468.621441
1.9437106,3171,74561.623125
-1.1337883,3033,74650.685029
-1.5877306,3024,74739.570052
0.9506821,3009,74827.742486
2.6244907,2967,74916.204753
2.3485808,3079,75006.731835
0.40740478,2963,75093.995791
5.3048882,2970,75182.735901
5.3743863,3028,75271.755847
1.7830826,2832,75356.149447
1.4078879,2891,75443.121568
-0.76232976,3034,75533.395798
3.470213,3072,75625.03724
1.3395278,2789,75707.524933
4.451279,2825,75790.749204
2.4302683,2770,75872.601262
2.7601538,2735,75953.533848
2.545987,2821,76036.501267
3.7324815,2830,76120.373166
6.04455,2773,76202.215232
3.583516,2645,76280.291454
0.53641176,2508,76354.761745
3.203487,2622,76432.6091
