#{"t_start": 1631349879.5217319, "env_id": null}
r,l,t
-1.0966057,60,2215.035848
-0.9819811,59,2217.249576
-1.154169,58,2219.433324
-1.0974933,60,2221.72401
-0.86687523,60,2223.984737
-1.0817444,59,2226.254411
-1.0135479,59,2228.457148
-1.0143925,59,2230.747835
-1.0741074,61,2233.089491
-1.1675467,58,2235.301225
-1.0467914,59,2237.527946
-1.0681038,59,2239.800642
-1.1293052,58,2242.004379
-1.0169435,59,2244.239098
-1.0641348,59,2246.536779
-1.0767316,59,2248.769499
-1.0948765,59,2251.078176
-1.092254,59,2253.320889
-1.1599348,61,2255.696529
-1.0881406,59,2257.908258
-1.0886046,59,2260.159967
-1.1449735,59,2262.43966
-1.0340064,59,2264.69137
-1.0308683,59,2266.965066
-1.1086771,59,2269.190789
-1.0275155,60,2271.510459
-0.94060135,58,2273.664222
-1.1107668,59,2275.930923
-1.0502127,59,2278.21961
-1.0493847,59,2280.501301
-1.0063041,59,2282.739018
-1.1561456,58,2284.976736
-1.0574229,59,2287.211456
-1.0395291,60,2289.495144
-1.0637722,59,2291.758846
