#{"t_start": 1631347926.5084612, "env_id": null}
r,l,t
-1.1699425,60,1879.767813
-1.2536722,56,1882.201444
-1.2690475,58,1884.767466
-1.1608171,59,1887.356383
-1.1483268,59,1889.940565
-1.2575674,58,1892.517275
-1.150482,60,1895.19797
-1.2597361,58,1897.723266
-1.0948519,61,1900.495314
-1.1341617,58,1902.992025
-1.2699109,57,1905.538836
-1.1130141,60,1908.170026
-1.1143934,60,1910.908988
-1.2361943,60,1913.846714
-1.291979,60,1916.704129
-1.2340182,58,1919.335048
-1.162576,60,1921.961431
-1.1780924,59,1924.676594
-1.2501458,59,1927.360083
-1.1740487,59,1930.097053
-1.069508,60,1932.97133
-1.2348912,59,1935.721156
-0.9949328,59,1938.355455
-1.1006732,60,1941.130013
-1.1819869,59,1943.779386
-1.2369397,59,1946.487846
-1.1579801,59,1949.16576
-1.2647425,57,1951.738224
