#{"t_start": 1631354988.8714797, "env_id": null}
r,l,t
-0.8244576,66,2877.292964
-0.66828996,67,2880.225931
-0.7745723,67,2883.215355
-0.8027325,66,2887.18101
-0.7905903,67,2890.379798
-0.8285642,67,2893.613781
-0.7490951,66,2896.789874
-0.7921079,68,2899.969051
-0.7490524,67,2902.859393
-0.96194834,63,2905.571839
-0.8309797,66,2908.395219
-0.83155566,67,2911.23559
-0.7886438,67,2914.272847
-1.0279129,64,2917.914759
-0.8163421,67,2920.77112
-0.7273517,67,2923.519544
-0.8197339,65,2926.15903
