#{"t_start": 1631352172.2430418, "env_id": null}
r,l,t
-1.0246538,58,2707.811173
-1.0328599,58,2710.526644
-1.0208943,58,2713.305772
-1.0642765,58,2716.021785
-1.076523,58,2718.63481
-1.0489863,59,2721.352534
-1.0408239,58,2724.161622
-0.96011305,58,2726.929744
-1.0579717,58,2729.532746
-1.0866061,58,2732.127655
-1.1085497,58,2734.736321
-1.1581848,57,2737.304618
-1.0573564,59,2739.940529
-1.0423813,58,2742.540453
-1.029759,59,2745.178535
-1.0518224,58,2747.74493
-1.0735251,58,2750.380802
-1.0671865,58,2752.973814
-1.0909399,58,2755.566672
-1.0603081,58,2758.150472
-1.0404768,58,2760.730521
-1.0892272,62,2763.670516
-1.074846,58,2766.331402
-1.0633405,58,2768.939539
-1.0737406,61,2771.754826
-1.0473388,59,2774.376475
-1.2588003,57,2776.935291
-1.1311411,57,2779.461774
-1.0580218,58,2782.030664
-1.1889267,58,2784.648416
-1.0517693,59,2787.339913
-1.2396711,57,2789.887624
-1.0770581,60,2793.333833
-1.1571155,57,2796.31095
-1.0726318,58,2799.084369
-1.066329,58,2801.919965
-1.0835727,61,2804.790014
-1.2800655,58,2807.544648
-1.0641582,58,2810.159353
-1.0576177,58,2812.735592
-1.0286837,59,2815.390528
