#{"t_start": 1631340676.7581701, "env_id": null}
r,l,t
-0.8287895,64,1533.843327
-0.96548724,67,1535.590326
-0.9809893,66,1537.282354
-0.7176355,65,1538.933428
-0.79833233,67,1540.637432
-1.0448049,64,1542.283488
-0.9791747,66,1543.989507
-0.9506349,68,1545.770487
-1.008533,65,1547.441548
-0.8954302,65,1549.119565
-1.0099976,65,1550.807597
-0.96775985,65,1552.501626
-0.8471317,66,1554.246625
-0.9850343,63,1555.8597
-0.98249686,66,1557.545734
-1.1254306,62,1559.152813
-0.93569785,65,1560.882819
-0.914713,62,1562.500891
-0.9832306,64,1564.182927
-0.9438642,64,1565.839977
-0.919273,66,1567.583976
-0.8719707,67,1569.265015
