#{"t_start": 1631345800.3188245, "env_id": null}
r,l,t
-0.3563725,78,2048.922929
-0.25842947,85,2051.525439
-0.4432747,77,2053.847105
-0.9524786,77,2056.198777
-0.27867702,76,2058.477451
-0.56042403,81,2060.926045
-0.68518436,78,2063.250712
-0.08015656,79,2065.640343
-0.72814196,80,2068.053959
-0.6065059,80,2070.460578
-0.51211244,78,2072.814228
-0.41461796,75,2075.086945
-0.5400525,82,2077.527524
-0.38041294,79,2079.893169
-0.36033726,76,2082.162867
-0.63861847,78,2084.539503
-0.70148253,80,2086.950121
-0.40786284,79,2089.37773
-0.9033599,76,2091.665417
-0.44315952,77,2093.953107
-0.51538867,78,2096.331742
-0.64635897,78,2098.653409
-0.2624695,79,2101.024049
-0.7483965,82,2103.50063
-0.58762735,78,2105.839288
-0.47675854,82,2108.330859
-0.5978302,82,2110.857413
-0.56756073,78,2113.195069
-0.9288093,81,2115.641668
-0.3310282,81,2118.043291
-0.74030477,80,2120.472895
-0.24834393,78,2122.78557
-0.5100507,82,2125.257153
