#{"t_start": 1631344003.831101, "env_id": null}
r,l,t
-0.6574707,67,1751.265638
-0.44583222,65,1753.133571
-0.9159162,64,1754.963518
0.013476295,66,1756.852434
-0.73303896,64,1758.69238
-0.77276707,66,1760.570302
-0.9177862,65,1762.393259
-0.881081,66,1764.270181
-0.7220708,63,1766.043165
-0.88343674,65,1767.914092
-0.8039477,64,1769.739045
-0.83955854,62,1771.516025
-0.82876515,63,1773.333983
-0.8258773,64,1775.142946
-0.8381809,63,1776.956908
-0.68473923,65,1778.81284
-0.5990068,64,1780.653784
-0.6480226,66,1782.5447
-0.9097302,65,1784.438614
-0.70235723,67,1786.33053
-0.85048175,61,1788.061537
-0.8395002,66,1789.963446
-0.8376398,61,1791.704447
0.27077305,67,1793.591386
-0.3263372,68,1795.558237
