#{"t_start": 1631342246.9616592, "env_id": null}
r,l,t
-1.0955582,60,1711.568407
-1.0690756,60,1713.505296
-1.0993539,60,1715.427194
-1.0739701,60,1717.364082
-1.1088928,59,1719.262994
-1.1263702,59,1721.146912
-1.063205,60,1723.05082
-1.1068963,59,1724.910778
-1.0737848,61,1726.879629
-1.100026,60,1728.815514
-1.1132941,61,1730.732439
-1.0914919,60,1732.645319
-1.0544897,60,1734.600199
-1.1152942,61,1736.558076
-1.0962921,60,1738.480971
-1.0789888,61,1740.397873
-0.9869709,60,1742.337759
-1.094542,60,1744.27565
-1.1195203,60,1746.220532
-1.0794272,60,1748.137434
-1.1227697,60,1750.034346
-1.1297325,62,1752.034223
-1.0985962,60,1753.9521
-1.0914865,60,1755.894985
